order-id	tracking-id	expected-ship-date	asin	sku	product-name	quantity-purchased	invoice-id	package-identifier	ship-service-level	is-prime	pickup-slot	order-item-id	purchase-date	ship-postal-code	ship-country	ship-city	ship-state	carrier	verge-of-cancellation	verge-of-lateShipment
403-3227277-4817934	347845788794	2025-02-18T18:29:59+00:00	B08P8QX74P	TurbonHeadWrap_Black	SYGA Unisex Cotton Turban Hat (Pack Of 1) (TurbonHeadWrap_Black_Black_S)	1	IN-310259	403-3227277-4817934	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739590359522	2025-02-18T03:50:23+00:00	411028	IN	PUNE	MAHARASHTRA	ATS	false	true
403-6075875-6874758	347845788824	2025-02-18T18:29:59+00:00	B0D1KKMW45	WAISTBELT-10	SYGA Metal Hook Adjustable Waist Chain Women's Fashion Versatile Decorative Dress Personalized Chain Waist Slim Belt(Gold)	1	IN-310252	403-6075875-6874758	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732680835642	2025-02-18T03:48:17+00:00	500085	IN	HYDERABAD	TELANGANA	ATS	false	true
408-7276777-5513147	347845777507	2025-02-18T18:29:59+00:00	B0CLYF21GF	WAISTBELT-133	SYGA Jeans Belt Elastic Women's Punch-Free Decoration Flower Buckle Style Lazy Belt,Black	1	IN-310335	408-7276777-5513147	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735128853802	2025-02-18T06:03:54+00:00	411017	IN	Pune	MAHARASHTRA	ATS	false	true
407-3260353-4511560	347845788831	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-310220	407-3260353-4511560	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46752379755002	2025-02-18T02:04:39+00:00	122017	IN	GURUGRAM	HARYANA	ATS	false	true
407-6461171-6566760	347845792265	2025-02-18T18:29:59+00:00	B0CW63459Y	WA-04	SYGA 8 Stainless Steel Whiskey Stones Ice Cubes with Tongs & Container - Food Grade Quick-Frozen Ice for Wine - Metal Ice Cubes for Chilling Red Wine	1	IN-310267	407-6461171-6566760	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46750212125282	2025-02-18T04:18:48+00:00	440010	IN	NAGPUR	MAHARASHTRA	ATS	false	true
404-3752260-2420318	347845792241	2025-02-18T18:29:59+00:00	B08P8RNXJT	TurbonHeadWrap_Maroon	SYGA Unisex Cotton Turban Hat (Pack Of 1) (TurbonHeadWrap_Maroon_Red, Maroon_S)	1	IN-310280	404-3752260-2420318	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46731621413802	2025-02-18T04:33:30+00:00	571419	IN	MADDUR	KARNATAKA	ATS	false	true
402-0294992-4114745	347845777538	2025-02-18T18:29:59+00:00	B09Q2YH2BJ	Sunglasses-Simple-Yellow	SYGA Round Uv Protected Kids Sunglasses - Modern Stylish Eyewears For Boys And Girls - Suitable For Age 4 To 12 Years - Yellow	1	IN-310351	402-0294992-4114745	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46746246785242	2025-02-18T06:40:08+00:00	500008	IN	HYDERABAD	TELANGANA	ATS	false	true
408-8986688-8013945	347845777514	2025-02-18T18:29:59+00:00	B09NP3FQHN	WaistBelt-PinBuckle-Black	SYGA Women's PU leather Retro Pin Buckle Waist Belt Waist Size 29 Inch to 35 Inch, Black (Pack of 1)	1	IN-310341	408-8986688-8013945	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46745894313882	2025-02-18T06:18:42+00:00	682307	IN	MANAKUNNAM	KERALA	ATS	false	true
402-2266172-1509110	13371661775846	2025-02-18T18:29:59+00:00	B0B5748M8N	BabyHat_Beige	SYGA Baby Cap Unisex Turban Bow Cap Winter Knitted Hat streachable Ears Warm Wool Infant,Toddler 0-4 Years Beige	1	IN-310300	402-2266172-1509110	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739601494242	2025-02-18T05:10:25+00:00	306502	IN	PALI	RAJASTHAN	ATS	false	true
407-3876532-4653952	347845777521	2025-02-18T18:29:59+00:00	B09H35WRGH	WaistChain-EL95-19	SYGA Pearl Adjustable Waist Belt with Hollowed Tassel Detail, Suitable Size for Waist 24-36 CM	1	IN-310350	407-3876532-4653952	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46740020283962	2025-02-18T06:39:53+00:00	603103	IN	Chennai	TAMIL NADU	ATS	false	true
408-4536767-0317118	347845790230	2025-02-18T18:29:59+00:00	B09F9NHCKS	WaistBelt-LotusBuckle-Camel	SYGA Women Cinch Belt, PU Leather Stretchy Waist Belt with Emblem Metal Buckle, Retro Style - Camel((Fits Waist Size 25-35)	1	IN-310234	408-4536767-0317118	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46744259801682	2025-02-18T02:50:00+00:00	560068	IN	Bengaluru	KARNATAKA	ATS	false	true
402-1000821-6334754	347845790216	2025-02-18T18:29:59+00:00	B0D22S2DK5	SWIM-18	SYGA Children's Swimsuit Long Sleeve Watermelon Dragon-XL Size Perfect for Kids Age 7-9 Years Old (Blue)	1	IN-310261	402-1000821-6334754	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46729657802282	2025-02-18T04:12:42+00:00	560100	IN	Bengaluru	KARNATAKA	ATS	false	true
171-3900119-6607509	347845777552	2025-02-18T18:29:59+00:00	B09NL14B3C	WaistChain-WP242-2	SYGA Pearl Waist Chain Belt Adjustable Decorative Belt Hollowed Tassel Waist Belts Suitable Size for Waist 26-40	1	IN-310367	171-3900119-6607509	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732765267162	2025-02-18T07:07:16+00:00	110043	IN	NEW DELHI	DELHI	ATS	false	true
403-5934615-3375566	347845790346	2025-02-18T18:29:59+00:00	B0D2HB2RGL	WAISTBELT-73	SYGA Women Waist Chain Embroidered Dress, Gold or Midnight, Thin Metal Design	1	IN-310278	403-5934615-3375566	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739605791802	2025-02-18T04:31:55+00:00	560076	IN	BENGALURU	KARNATAKA	ATS	false	true
403-6102896-6566739	347845788886	2025-02-18T18:29:59+00:00	B09F9MPMJZ	WaistBelt-LotusBuckle-Black	SYGA Women Cinch Belt, PU Leather Stretchy Waist Belt with Emblem Metal Buckle, Retro Style - Black((Fits Waist Size 25-35)	1	IN-310311	403-6102896-6566739	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46729699456202	2025-02-18T05:31:34+00:00	132103	IN	PANIPAT	HARYANA	ATS	false	true
405-9393874-8470724	347845777576	2025-02-18T18:29:59+00:00	B09NL14B3C	WaistChain-WP242-2	SYGA Pearl Waist Chain Belt Adjustable Decorative Belt Hollowed Tassel Waist Belts Suitable Size for Waist 26-40	1	IN-310281	405-9393874-8470724	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735568330562	2025-02-18T04:32:57+00:00	110019	IN	NEW DELHI	DELHI	ATS	false	true
171-5208339-7628342	347845790360	2025-02-18T18:29:59+00:00	B0DMWJ8F4V	WAISTBELT-346	SYGA Stretchable Leaf Design Elastic Fabric Waist Belt For Women - Stretchy Belt For Dresses, Jeans, And Sarees - Free Size(White)	1	IN-310244	171-5208339-7628342	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739614163482	2025-02-18T03:19:48+00:00	500068	IN	HYDERABAD	TELANGANA	ATS	false	true
405-2459321-1782763	347845788909	2025-02-18T18:29:59+00:00	B0CM3NWNP3	WC-44	SYGA Warm Winter Knitted Hat Women Fashion Beanie Winter Cap (Above 15 Year) White	1	IN-310359	405-2459321-1782763	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46744811617962	2025-02-18T06:53:24+00:00	401105	IN	THANE	MAHARASHTRA	ATS	false	true
405-0298980-1655509	347845790377	2025-02-18T18:29:59+00:00	B0DKBMR9PY	WC-69	SYGA Winter Warm Ear Protection Knitted Woolen Unisex Baby Hat (2-6 Year) Pink	1	IN-310337	405-0298980-1655509	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46752342187042	2025-02-18T06:06:46+00:00	600055	IN	CHENNAI	TAMIL NADU	ATS	false	true
408-4672838-7479504	347845777583	2025-02-18T18:29:59+00:00	B0CM3STX8L	WC-61	SYGA Winter Warm Ear Protection Knitted Cute Pompom Baby Hat (2-6 Year)|Khaki|1 Count	1	IN-310235	408-4672838-7479504	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46750201502362	2025-02-18T02:57:02+00:00	734010	IN	SILIGURI	WEST BENGAL	ATS	false	true
408-3404664-8060306	347845788916	2025-02-18T18:29:59+00:00	B07NNZ327T	BabyBowSocks_Pink	SYGA NewBorn Baby Girl's Regular Cotton Socks (Pack Of 3) (BabyBowSocks_Pink_Pink) for 0-12 Months	1	IN-310159	408-3404664-8060306	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46704841355522	2025-02-17T18:52:24+00:00	171009	IN	SHIMLA	HIMACHAL PRADESH	ATS, ATS	false	true
404-7239613-6233922	347845790391	2025-02-18T18:29:59+00:00	B0CYQ7HQF1	WP-208	SYGA Sweet Lipstick Bag For Girls & Women Small Bag, Makeup Storage Bag With Rhombus Chain (White)	1	IN-310330	404-7239613-6233922	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738668942842	2025-02-18T05:53:57+00:00	122003	IN	GURUGRAM	HR	ATS	false	true
405-4512360-8337122	164609888466	2025-02-18T18:29:59+00:00	B09P55DPXG	BabyLeggings-White-12-24M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 12-24 Months	1	IN-310354	405-4512360-8337122	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46733485734602	2025-02-18T06:53:56+00:00	400703	IN	NAVI MUMBAI	MAHARASHTRA	ATS	true	false
408-0745601-9693116	347845790261	2025-02-18T18:29:59+00:00	B0DMWKQFMG	WAISTBELT-213	SYGA Women'S Stretchable Simple Elastic Waist Belt - Slim Dress Belt With Ring Buckle(Brown)	1	IN-310271	408-0745601-9693116	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46737963044482	2025-02-18T04:31:06+00:00	382449	IN	Ahmedabad	GUJARAT	ATS	false	true
402-9800296-6673120	347845790254	2025-02-18T18:29:59+00:00	B0CYSLD7G6	WP-218	SYGA Women's Glossy Patent Handbag Wedding Bag with Multiple Internal Pockets in Pretty Colors (White)	1	IN-310273	402-9800296-6673120	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46752310564242	2025-02-18T04:18:09+00:00	507002	IN	KHAMMAM	TELANGANA	ATS	false	true
402-8271723-8442741	347845788930	2025-02-18T18:29:59+00:00	B09P54Q231	BabyLeggings-White-0-6M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 0-6 Months	1	IN-310362	402-8271723-8442741	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46746184865842	2025-02-18T06:58:09+00:00	500090	IN	HYDERABAD	TELANGANA	ATS	false	true
407-0606359-4964338	347845777637	2025-02-18T18:29:59+00:00	B0BB7KSDJZ	BabyLeggings-White-2-4Y	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Stockings Socks Newborn Warm Crochet Pants (2-4 Years, White)	1	IN-310239	407-0606359-4964338	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46723843207442	2025-02-18T03:10:25+00:00	184101	IN	KATHUA	JAMMU & KASHMIR	ATS	false	true
407-6679864-1917923	347845777620	2025-02-18T18:29:59+00:00	B0DV5LSNNT	WP-517	SYGA Women's Large capacity - Multi-Purpose Retro Wide-Band Tote Bag (Brown)	1	IN-310306	407-6679864-1917923	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46725307658242	2025-02-18T05:16:55+00:00	673103	IN	VADAKARA	KERALA	ATS	false	true
406-5891640-4869161	347845790421	2025-02-18T18:29:59+00:00	B09P55N841	BabyLeggings-LightGrey-0-6M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - Light Grey 0-6 Months	1	IN-310265	406-5891640-4869161	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732649311362	2025-02-18T04:18:49+00:00	411033	IN	PIMPRI CHINCHWAD	MAHARASHTRA	ATS	false	true
406-0974836-0815532	347845790445	2025-02-18T18:29:59+00:00	B099S6PDYY	10L_WaterPouch_BT	Syga 10 Liters Portable Collapsible Water Storage Tank Water Container Water Carrier Lifting Bag Camping Hiking Survival Kit Tool, Plastic- Blue Transparent	1	IN-310232	406-0974836-0815532	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46731607129482	2025-02-18T02:44:45+00:00	560062	IN	BENGALURU	KARNATAKA	ATS	false	true
403-3576721-9313916	347845790063	2025-02-18T18:29:59+00:00	B09P55396T	BabyLeggings-White-6-12M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 6-12 Months	1	IN-310264	403-3576721-9313916	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46744100925282	2025-02-18T04:19:09+00:00	122018	IN	GURUGRAM	HARYANA	ATS	false	true
403-0607470-1589156	347845790285	2025-02-18T18:29:59+00:00	B0B9X577LK	BabyLeggings-Thin-White-0-6M	SYGA Baby Girls Soft Cotton Infant Leggings Toddler Solid Lace Knee Antislip Stockings Socks Newborn Warm Crochet Pants (0-6 Months, Thin-White)	1	IN-310227	403-0607470-1589156	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46729654596322	2025-02-18T02:21:07+00:00	795001	IN	IMPHAL	MANIPUR	ATS	false	true
406-5108678-0055524	347845790452	2025-02-18T18:29:59+00:00	B09P55396T	BabyLeggings-White-6-12M	SYGA Baby Tights For Girls Soft Cotton Infant Leggings Toddler Solid Knit Socks Newborn Warm Crochet Pants Stockings - White 6-12 Months	1	IN-310155	406-5108678-0055524	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46703115767762	2025-02-17T18:49:20+00:00	171009	IN	SHIMLA	HIMACHAL PRADESH	ATS, ATS	false	true
407-4259051-9193938	164609886523	2025-02-18T18:29:59+00:00	B0DDH3D4R5	BL-245	SYGA Girls Stockings, Mesh Cotton Pantyhose, Rabbit Design, Mosquito-Proof, Summer Leggings, Size XS 6-12 Months(Beige)	1	IN-310365	407-4259051-9193938	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46749937769202	2025-02-18T07:14:21+00:00	401202	IN	mumbai	MAHARASHTRA	ATS	true	false
403-1952586-9986730	347845776166	2025-02-18T18:29:59+00:00	B0DDH4BFRH	BL-227	SYGA Girls Mesh Cotton Stockings, Mosquito-Proof Pantyhose with Bow Detail, Infant Leggings for 2-4 years old(White)	1	IN-310246	403-1952586-9986730	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46740883434522	2025-02-18T03:33:02+00:00	110092	IN	NEW DELHI	DELHI	ATS	false	true
405-6656789-8514749	347845790469	2025-02-18T18:29:59+00:00	B0DJDBG7F9	BC-135	SYGA Baby Turban Flower Cap, Toddler Beanie Hat, Polyester Cotton Headwear, Autumn and Winter Supplies, Headscarf for 0 Months to 4 Years-Unisex (Purple)	1	IN-310251	405-6656789-8514749	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735591259202	2025-02-18T03:40:08+00:00	201002	IN	GHAZIABAD	UTTAR PRADESH	ATS	false	true
407-6341517-3419510	347845790308	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310238	407-6341517-3419510	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46741623598242	2025-02-18T03:09:47+00:00	389350	IN	HALOL	GUJARAT	ATS	false	true
407-1854676-5493168	347845795464	2025-02-18T18:29:59+00:00	B0DDH34KRK	BL-243	SYGA Girls Stockings, Mesh Cotton Pantyhose, Rabbit Design, Mosquito-Proof, Summer Leggings, Size M 2-4 Years old(White)	1	IN-310288	407-1854676-5493168	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46748271701682	2025-02-18T04:48:53+00:00	721303	IN	KHARAGPUR	WEST BENGAL	ATS	false	true
407-8258176-0235521	347845790322	2025-02-18T18:29:59+00:00	B0DJGVT9VZ	BC-58	SYGA Baby Winter Cap Cute Cartoon Design Knitted Wool Warm Cap with Dome Style Suitable Age 2-5 Years (Red)	1	IN-310317	407-8258176-0235521	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46735621279282	2025-02-18T05:45:45+00:00	226002	IN	Lucknow	UTTAR PRADESH	ATS	false	true
405-2553262-1251551	164609886486	2025-02-18T18:29:59+00:00	B0CY2LBKKG	BROOCH-S222	SYGA Brooch Pin Fashion Crystal Rhinestone Jewellery Pin Vintage Clothing Accessories Decoration Elegant Suit Corsage, Coat Pin, Brooches For Women & Men's- S222	1	IN-310275	405-2553262-1251551	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738714515362	2025-02-18T04:36:07+00:00	380058	IN	AHMEDABAD	GUJARAT	ATS	true	false
407-3612933-0153127	347845790094	2025-02-18T18:29:59+00:00	B0DJ78MHBT	BS-142	SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 0-1 Year (White)	1	IN-310358	407-3612933-0153127	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46730018365762	2025-02-18T06:51:52+00:00	700120	IN	Barrackpore	WEST BENGAL	ATS	false	true
171-3980973-0625921	347845795471	2025-02-18T18:29:59+00:00	B0B77BKVC8	BowHeadBand-Color1006	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1006),Multi	1	IN-310368	171-3980973-0625921	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46739537675562	2025-02-18T07:10:33+00:00	122022	IN	GURUGRAM	HARYANA	ATS	false	true
403-3833316-3869137	347845795280	2025-02-18T18:29:59+00:00	B08XC457V2	18mmEarphoneCover	Syga Wireless Bluetooth in Ear Replacement Earpad Cushions (Pack of 11 Pairs)	1	IN-310293	403-3833316-3869137	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46731607453762	2025-02-18T04:54:29+00:00	638183	IN	KUMARAPALAYAM	TAMIL NADU	ATS	false	true
405-0512977-2418724	347845776197	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310332	405-0512977-2418724	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46732261753042	2025-02-18T06:03:07+00:00	147101	IN	SAMANA	PUNJAB	ATS	false	true
408-2953057-3015550	347845776234	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310284	408-2953057-3015550	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46743466772202	2025-02-18T04:37:48+00:00	283135	IN	SHIKOHABAD	UTTAR PRADESH	ATS	false	true
402-6457814-9136331	347845795303	2025-02-18T18:29:59+00:00	B0B77BCWY6	BowHeadBand-Color1001	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1001), Pink	1	IN-310228	402-6457814-9136331	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46723851964962	2025-02-18T02:24:57+00:00	622001	IN	PUDUKKOTTAI	TAMIL NADU	ATS	false	true
171-2053489-9226716	347845795495	2025-02-18T18:29:59+00:00	B0DHVV17VL	BS-82	SYGA 4 Pairs Baby Socks Combo mesh thin newborn Baby Socks over the knee socks Suitable for 0-1 Years old baby	1	IN-310325	171-2053489-9226716	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46742423815122	2025-02-18T05:45:51+00:00	560036	IN	BENGALURU	KARNATAKA	ATS	false	true
408-9478804-2265964	347845790100	2025-02-18T18:29:59+00:00	B0B7787JCD	BowHeadBand-Color1002	SYGA 3 Pcs Baby Girl Headband Soft Flower Bow Strechable Hairband Suitable For Newborns, Infants, Toddlers And Kids 0-3 Years(Color - 1002,Multicolor)	1	IN-310327	408-9478804-2265964	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46727331254642	2025-02-18T05:51:00+00:00	508207	IN	MIRYALAGUDA	TELANGANA	ATS	false	true
408-6282004-2130720	347845790117	2025-02-18T18:29:59+00:00	B08YXLT2MC	BottleoOpener_Airplane	Syga Gold Aviation Pilot Beer Bottle Opener in Gift Box	1	IN-310233	408-6282004-2130720	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46737310948042	2025-02-18T02:48:11+00:00	560100	IN	BENGALURU	KARNATAKA	ATS	false	true
171-2497749-8398709	347845795518	2025-02-18T18:29:59+00:00	B09D7M4K2R	CounterMachine_Plastic	SYGA Hand Tally Counter, Digit Number Lap Counter Manual Mechanical Clicker with Finger Ring - Random Color	1	IN-310363	171-2497749-8398709	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46748187399922	2025-02-18T06:56:55+00:00	530028	IN	VISAKHAPATNAM	ANDHRA PRADESH	ATS	false	true
405-5469845-7502713	164609886561	2025-02-18T18:29:59+00:00	B0B9SY5V5M	ChildrenSafetyPin-BearPink	SYGA Children's Safety Pin Protective Equipment Child Safety Pin Cartoon Bear Heart Bow Baby Slobber Towel Pin (Bear Pink)	1	IN-310276	405-5469845-7502713	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46731623827362	2025-02-18T04:38:38+00:00	380015	IN	AHMEDABAD	GUJARAT	ATS	true	false
404-3578820-8814754	347845776265	2025-02-18T18:29:59+00:00	B0DDH4XWZW	BL-209	SYGA Children's Dance Stockings One-Piece Long Pantyhose for Girls Size XL (7-9 Years) | Black	1	IN-310253	404-3578820-8814754	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46724567789482	2025-02-18T03:49:16+00:00	182121	IN	REHAMBAL	JAMMU & KASHMIR	ATS	false	true
405-1160237-3282740	347845790148	2025-02-18T18:29:59+00:00	B0DDH3PHK4	BL-248	SYGA Girls Stockings, Mesh Cotton Pantyhose, Rabbit Design, Mosquito-Proof, Summer Leggings, Size L 4-6 Years old(Beige)	1	IN-310334	405-1160237-3282740	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46740807398442	2025-02-18T06:01:24+00:00	560083	IN	BENGALURU	KARNATAKA	ATS	false	true
402-5202523-7636367	347845790155	2025-02-18T18:29:59+00:00	B09X1F9CGG	Crown-Antique-BlueDiamond	SYGA Princess Antique Bronze Crystal Rhinestone Bride Diamond Crown Tiaras Women Headband Wedding Jewelry Hair Accessories - Antique Blue	1	IN-310319	402-5202523-7636367	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46738777027402	2025-02-18T05:40:21+00:00	110070	IN	NEW DELHI	DELHI	ATS	false	true
171-4344696-6237934	347845790162	2025-02-18T18:29:59+00:00	B0BW8S4QLJ	1Baby Safety Cabinet Locks Pink_12 Pcs	SYGA Baby Safety Locks Uses Dual Adhesive Tape Child Proof Cabinets Drawers Appliances Toilet Seat Fridge (12 Pcs, Pink)	1	IN-310240	171-4344696-6237934	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46723833038802	2025-02-18T03:13:51+00:00	382330	IN	AHMEDABAD	GUJARAT	ATS	false	true
171-2975108-2069144	347845795341	2025-02-18T18:29:59+00:00	B09X1F9CGG	Crown-Antique-BlueDiamond	SYGA Princess Antique Bronze Crystal Rhinestone Bride Diamond Crown Tiaras Women Headband Wedding Jewelry Hair Accessories - Antique Blue	1	IN-310224	171-2975108-2069144	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46729661316882	2025-02-18T02:14:15+00:00	560011	IN	BENGALURU	KARNATAKA	ATS	false	true
408-3651910-7358736	164609893729	2025-02-18T18:29:59+00:00	B08X3H1WZ2	EarPads-BeatSolo(2,3)-Black	Syga Extra Thick Replacement Earpads for Beats Solo 2 & 3 - Ear Pads for Beats Solo 2 & 3 Wireless ON-Ear Headphones - Soft Leather, Luxury Memory Foam, Strong Adhesive | Black	1	IN-310250	408-3651910-7358736	SecondDay	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46726899747082	2025-02-18T03:49:16+00:00	400705	IN	NAVI MUMBAI	MAHARASHTRA	ATS	true	false
404-6181686-2480324	347845776302	2025-02-18T18:29:59+00:00	B09X1F9CGG	Crown-Antique-BlueDiamond	SYGA Princess Antique Bronze Crystal Rhinestone Bride Diamond Crown Tiaras Women Headband Wedding Jewelry Hair Accessories - Antique Blue	1	IN-310318	404-6181686-2480324	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46748304590162	2025-02-18T05:40:28+00:00	390007	IN	VADODARA	GUJARAT	ATS	false	true
406-8366917-9641925	347845776319	2025-02-18T18:29:59+00:00	B0DJ78JMVW	BS-147	SYGA Baby Long Socks Cotton, Over The Knee, No Tightness, High-Top, Bow Pattern- Suitable For 1-3 Year (Black)	1	IN-310254	406-8366917-9641925	Standard	true	Tue, Feb 18 2025, 4:00 PM-5:00 PM	46737977263802	2025-02-18T03:49:50+00:00	321001	IN	BHARATPUR	RAJASTHAN	ATS	false	true
